Id,Product URL,Title,Make,Model,Year,Trim,Price,Stock Type,Seller Name,Phone Number
eaa1c939-b14e-412d-804b-7b8c4ae8db20,https://www.cars.com/vehicledetail/eaa1c939-b14e-412d-804b-7b8c4ae8db20,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$42,625",New,Nissan of Bakersfield,661-412-0194
722e90ab-2668-4023-b49e-6c24d99c850e,https://www.cars.com/vehicledetail/722e90ab-2668-4023-b49e-6c24d99c850e,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$42,625",New,Greenway Nissan Brunswick,855-554-9506
5a0cbe06-2abf-4ee2-a418-a17ee0b75989,https://www.cars.com/vehicledetail/5a0cbe06-2abf-4ee2-a418-a17ee0b75989,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$47,263",New,Nissan 24,866-906-4716
5af105bd-e2a4-4399-bfd7-28a027b01b95,https://www.cars.com/vehicledetail/5af105bd-e2a4-4399-bfd7-28a027b01b95,2024 Nissan Murano SL Intelligent AWD,Nissan,Murano,2024,SL Intelligent AWD,"$39,900",New,Halladay Nissan,307-459-3912
11d9b22a-221a-4898-b935-577e4d4e967f,https://www.cars.com/vehicledetail/11d9b22a-221a-4898-b935-577e4d4e967f,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$52,405",New,Central Nissan,501-710-4569
0a0e49a4-4ecd-495b-8e3b-5e210591fcc1,https://www.cars.com/vehicledetail/0a0e49a4-4ecd-495b-8e3b-5e210591fcc1,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$46,821",New,Nissan 24,866-906-4716
7c01284e-e35e-4fcd-b401-d0cd26891997,https://www.cars.com/vehicledetail/7c01284e-e35e-4fcd-b401-d0cd26891997,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$48,088",New,Mears Nissan,330-754-4814
f17110a3-e23f-4631-ba68-485d88f15322,https://www.cars.com/vehicledetail/f17110a3-e23f-4631-ba68-485d88f15322,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$51,305",New,Nissan of Rochester,877-792-4213
d3ebad0f-74a6-4ddd-a5bf-0070b38143be,https://www.cars.com/vehicledetail/d3ebad0f-74a6-4ddd-a5bf-0070b38143be,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$48,715",New,Nissan of Rochester,877-792-4213
955b4555-2a21-4761-a8a6-6674101b7632,https://www.cars.com/vehicledetail/955b4555-2a21-4761-a8a6-6674101b7632,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$42,625",New,Doggett Nissan of Beaumont,844-807-2976
e042642c-d167-4d39-8936-8fadb40cd8dd,https://www.cars.com/vehicledetail/e042642c-d167-4d39-8936-8fadb40cd8dd,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$51,300",New,Asheboro Nissan,336-790-3783
273583e4-62b8-4acb-8147-f3014fc2ee23,https://www.cars.com/vehicledetail/273583e4-62b8-4acb-8147-f3014fc2ee23,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$46,680",New,Doggett Nissan of Beaumont,844-807-2976
b392c494-90f1-418a-960e-76e1d3225818,https://www.cars.com/vehicledetail/b392c494-90f1-418a-960e-76e1d3225818,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$50,503",New,Nissan 24,866-906-4716
199bc59d-177f-4fbe-823a-d9f0ddbe13f8,https://www.cars.com/vehicledetail/199bc59d-177f-4fbe-823a-d9f0ddbe13f8,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$49,500",New,Alexander Nissan,570-308-3559
ad44d964-1d7f-4919-b61f-a1f36c1452d6,https://www.cars.com/vehicledetail/ad44d964-1d7f-4919-b61f-a1f36c1452d6,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$47,299",New,Mears Nissan,330-754-4814
6d558c86-2aa1-406e-a6b3-723f05e58671,https://www.cars.com/vehicledetail/6d558c86-2aa1-406e-a6b3-723f05e58671,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$46,988",New,Curry Nissan,888-523-2947
bc13cc12-9bd7-4481-aff1-806d1d310208,https://www.cars.com/vehicledetail/bc13cc12-9bd7-4481-aff1-806d1d310208,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$40,521",New,Doggett Nissan of Beaumont,844-807-2976
1a1b87e4-adc1-45e1-987a-62375d0fbccc,https://www.cars.com/vehicledetail/1a1b87e4-adc1-45e1-987a-62375d0fbccc,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$44,050",New,Nissan of Bakersfield,661-412-0194
019a790d-7b53-4e38-a7f5-d746c8d2a13c,https://www.cars.com/vehicledetail/019a790d-7b53-4e38-a7f5-d746c8d2a13c,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$42,331",New,Curry Nissan,888-523-2947
25d9825b-8273-42e8-9742-d371321c32d0,https://www.cars.com/vehicledetail/25d9825b-8273-42e8-9742-d371321c32d0,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$42,625",New,Nissan of Bakersfield,661-412-0194
6f3ae22f-4186-4e05-bc21-c38a064f483a,https://www.cars.com/vehicledetail/6f3ae22f-4186-4e05-bc21-c38a064f483a,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$47,014",New,Mears Nissan,330-754-4814
c2f51342-f7c2-47d2-b338-972c51784737,https://www.cars.com/vehicledetail/c2f51342-f7c2-47d2-b338-972c51784737,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$47,975",New,Curry Nissan,888-523-2947
e823752a-cc34-4731-aa6c-4efba3d26368,https://www.cars.com/vehicledetail/e823752a-cc34-4731-aa6c-4efba3d26368,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$47,245",New,Curry Nissan,888-523-2947
b1c47606-06b3-40b5-929f-917345357c34,https://www.cars.com/vehicledetail/b1c47606-06b3-40b5-929f-917345357c34,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$40,238",New,777 Nissan,877-660-7960
55694a8e-fad9-4e48-a26e-b83dc0b206dd,https://www.cars.com/vehicledetail/55694a8e-fad9-4e48-a26e-b83dc0b206dd,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$42,711",New,Curry Nissan,888-523-2947
6f0c157c-b12f-4beb-8b61-2d957089203f,https://www.cars.com/vehicledetail/6f0c157c-b12f-4beb-8b61-2d957089203f,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$50,425",New,Berlin City Auto Group,603-290-5853
1695a634-cdd6-4ff3-8f3d-fe0cc7f48615,https://www.cars.com/vehicledetail/1695a634-cdd6-4ff3-8f3d-fe0cc7f48615,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$42,625",New,Nissan of Bakersfield,661-412-0194
6fb907a8-90a6-4928-a762-8141f35b44c3,https://www.cars.com/vehicledetail/6fb907a8-90a6-4928-a762-8141f35b44c3,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$52,725",New,Berlin City Auto Group,603-290-5853
fd3da237-f64e-410d-897a-e2d78f14ccdb,https://www.cars.com/vehicledetail/fd3da237-f64e-410d-897a-e2d78f14ccdb,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$43,625",New,White's Auto Mall Nissan,888-353-6518
bdee68ac-75e9-4bfc-b046-a52f69007fec,https://www.cars.com/vehicledetail/bdee68ac-75e9-4bfc-b046-a52f69007fec,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$46,000",New,Alexander Nissan,570-308-3559
2798481b-fafd-45f5-af54-dc92f3fd58d0,https://www.cars.com/vehicledetail/2798481b-fafd-45f5-af54-dc92f3fd58d0,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$48,313",New,777 Nissan,877-660-7960
2c51ea3b-0ad7-44e9-8218-7bd88a46c031,https://www.cars.com/vehicledetail/2c51ea3b-0ad7-44e9-8218-7bd88a46c031,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$41,750",New,Mears Nissan,330-754-4814
4e565934-93f1-4012-bae3-1734dc6277b7,https://www.cars.com/vehicledetail/4e565934-93f1-4012-bae3-1734dc6277b7,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$41,730",New,Bondy's Nissan,334-316-4082
d9f70857-9082-4c3c-b55c-032c6f9cc3d3,https://www.cars.com/vehicledetail/d9f70857-9082-4c3c-b55c-032c6f9cc3d3,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$43,625",New,Nissan of Bakersfield,661-412-0194
a4377673-aa96-4ccb-a412-127f031f8858,https://www.cars.com/vehicledetail/a4377673-aa96-4ccb-a412-127f031f8858,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$49,400",New,Alexander Nissan,570-308-3559
4972a666-872a-4e26-9f87-8f8dcf325367,https://www.cars.com/vehicledetail/4972a666-872a-4e26-9f87-8f8dcf325367,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$46,480",New,777 Nissan,877-660-7960
9bb5202c-51e7-4b67-b985-44431d71081f,https://www.cars.com/vehicledetail/9bb5202c-51e7-4b67-b985-44431d71081f,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$40,675",New,Fort Wayne Nissan,888-861-5436
0238aee1-1c12-4ac6-b3d0-83b01a25ed5c,https://www.cars.com/vehicledetail/0238aee1-1c12-4ac6-b3d0-83b01a25ed5c,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$48,715",New,White's Auto Mall Nissan,888-353-6518
9e5b5699-191b-47d4-8686-fa7a66c7263f,https://www.cars.com/vehicledetail/9e5b5699-191b-47d4-8686-fa7a66c7263f,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$53,405",New,Vista Nissan,307-333-7536
f3b78a5b-86f6-4b6d-a8aa-37b817192669,https://www.cars.com/vehicledetail/f3b78a5b-86f6-4b6d-a8aa-37b817192669,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$53,135",New,Billion Auto - Nissan,605-231-5863
764b54ff-2d74-4b05-9f90-3fb18cb6c5b9,https://www.cars.com/vehicledetail/764b54ff-2d74-4b05-9f90-3fb18cb6c5b9,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$41,305",New,Bondy's Nissan,334-316-4082
20c9c512-87a6-4581-b73c-6b12630e3871,https://www.cars.com/vehicledetail/20c9c512-87a6-4581-b73c-6b12630e3871,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$48,640",New,Central Nissan,501-710-4569
624a4d56-54a5-435c-b8ce-b332fc6fe8f0,https://www.cars.com/vehicledetail/624a4d56-54a5-435c-b8ce-b332fc6fe8f0,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$52,725",New,Billion Auto - Nissan,605-231-5863
f24879af-e3cf-4c01-b037-09a5aa22a096,https://www.cars.com/vehicledetail/f24879af-e3cf-4c01-b037-09a5aa22a096,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$51,980",New,Central Nissan,501-710-4569
97d0f131-3334-459c-9c72-d01ece35d8f2,https://www.cars.com/vehicledetail/97d0f131-3334-459c-9c72-d01ece35d8f2,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$49,640",New,White's Auto Mall Nissan,888-353-6518
f1f3fcf0-a084-429d-98d6-9099e82307fd,https://www.cars.com/vehicledetail/f1f3fcf0-a084-429d-98d6-9099e82307fd,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$53,235",New,Central Nissan,501-710-4569
e5ab362c-d4fd-4fec-a471-f32ad413e1ab,https://www.cars.com/vehicledetail/e5ab362c-d4fd-4fec-a471-f32ad413e1ab,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$48,640",New,Asheboro Nissan,336-790-3783
80ad91bb-1245-44ca-ba2a-2a7be2649fd0,https://www.cars.com/vehicledetail/80ad91bb-1245-44ca-ba2a-2a7be2649fd0,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$48,985",New,Janesville Nissan,608-607-3516
b4ac5efc-adc9-42e6-bdfe-b396a3548b1b,https://www.cars.com/vehicledetail/b4ac5efc-adc9-42e6-bdfe-b396a3548b1b,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$49,640",New,Charlie Clark Nissan of El Paso,877-464-6004
74e81f1b-7132-4420-af6f-3e8c02eb36e2,https://www.cars.com/vehicledetail/74e81f1b-7132-4420-af6f-3e8c02eb36e2,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$48,640",New,Central Nissan,501-710-4569
dfa615a0-1092-4823-a36e-81a57209b873,https://www.cars.com/vehicledetail/dfa615a0-1092-4823-a36e-81a57209b873,2025 Nissan Murano Platinum,Nissan,Murano,2025,Platinum,"$53,980",New,White's Auto Mall Nissan,888-353-6518
acf3e176-6df1-441f-a7fa-5a4f8b3937c1,https://www.cars.com/vehicledetail/acf3e176-6df1-441f-a7fa-5a4f8b3937c1,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$47,820",New,Bondy's Nissan,334-316-4082
05ed8418-971e-4379-96e5-27013bec34a6,https://www.cars.com/vehicledetail/05ed8418-971e-4379-96e5-27013bec34a6,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$43,625",New,Mastria Nissan,888-335-7039
187a56bb-b095-4ff2-afd1-9a64075441b6,https://www.cars.com/vehicledetail/187a56bb-b095-4ff2-afd1-9a64075441b6,2025 Nissan Murano SV,Nissan,Murano,2025,SV,"$44,230",New,Mastria Nissan,888-335-7039
3515ace9-428f-4c81-bfda-a66ecdf0f10f,https://www.cars.com/vehicledetail/3515ace9-428f-4c81-bfda-a66ecdf0f10f,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$47,999",New,Mastria Nissan,888-335-7039
2b5f188d-919e-4fee-bcfd-4edac52cae52,https://www.cars.com/vehicledetail/2b5f188d-919e-4fee-bcfd-4edac52cae52,2025 Nissan Murano SL,Nissan,Murano,2025,SL,"$48,890",New,Mastria Nissan,888-335-7039
