Id,Product URL,Title,Make,Model,Year,Trim,Price,Stock Type,Seller Name,Phone Number
2a2e7e75-af6e-4e86-b117-014eff0e79fd,https://www.cars.com/vehicledetail/2a2e7e75-af6e-4e86-b117-014eff0e79fd,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$76,940 ",New,Hiley Automotive Group,256-850-0358
e4f82bcb-a474-4c4f-9bbd-a50f3fa2c9d3,https://www.cars.com/vehicledetail/e4f82bcb-a474-4c4f-9bbd-a50f3fa2c9d3,2024 Audi Q4 e-tron Sportback Premium Plus 55 quattro,Audi,Q4 e-tron Sportback,2024,Premium Plus 55 quattro,"$66,915 ",New,Audi Stratham,603-686-7773
fdc5e969-d9a2-429d-a5c5-452f0a687b04,https://www.cars.com/vehicledetail/fdc5e969-d9a2-429d-a5c5-452f0a687b04,2022 Audi e-tron GT Premium Plus,Audi,e-tron GT,2022,Premium Plus,"$59,998 ",Used,CarMax Gainesville,352-415-8424
84f0ffd2-377e-460e-8cef-dcde946a4bca,https://www.cars.com/vehicledetail/84f0ffd2-377e-460e-8cef-dcde946a4bca,2024 Audi e-tron GT Prestige quattro,Audi,e-tron GT,2024,Prestige quattro,"$110,931 ",New,Audi Nashville,888-418-2763
826245a1-3f31-4769-b934-ccfc5949b18f,https://www.cars.com/vehicledetail/826245a1-3f31-4769-b934-ccfc5949b18f,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$78,440 ",New,Hiley Automotive Group,256-850-0358
507e9263-4a51-498d-8c56-e33159a4333c,https://www.cars.com/vehicledetail/507e9263-4a51-498d-8c56-e33159a4333c,2024 Audi Q8 e-tron Prestige,Audi,Q8 e-tron,2024,Prestige,"$84,130 ",New,Hiley Automotive Group,256-850-0358
36d10103-81cf-48a8-9a4a-d47755f59630,https://www.cars.com/vehicledetail/36d10103-81cf-48a8-9a4a-d47755f59630,2019 Audi e-tron Premium Plus,Audi,e-tron,2019,Premium Plus,"$27,490 ",Used,Urban Motors Red,720-905-4704
1dd7bd02-e688-4a6b-9a17-6b846ae097c0,https://www.cars.com/vehicledetail/1dd7bd02-e688-4a6b-9a17-6b846ae097c0,2024 Audi Q4 e-tron Sportback Premium Plus,Audi,Q4 e-tron Sportback,2024,Premium Plus,"$68,340 ",New,Audi Fort Myers,866-984-4785
f1d21ac2-aca9-469d-8ce2-0b5ddea1884d,https://www.cars.com/vehicledetail/f1d21ac2-aca9-469d-8ce2-0b5ddea1884d,2024 Audi Q8 e-tron Prestige,Audi,Q8 e-tron,2024,Prestige,"$81,095 ",New,Hiley Automotive Group,256-850-0358
3340e847-b8a2-4c51-b1d7-7dbf689664de,https://www.cars.com/vehicledetail/3340e847-b8a2-4c51-b1d7-7dbf689664de,2024 Audi SQ8 e-tron Premium Plus,Audi,SQ8 e-tron,2024,Premium Plus,"$98,880 ",New,Porsche Audi of Wallingford,203-447-8813
9a4e9285-db70-4e0d-b55d-ebe8a688c152,https://www.cars.com/vehicledetail/9a4e9285-db70-4e0d-b55d-ebe8a688c152,2024 Audi e-tron GT Prestige quattro,Audi,e-tron GT,2024,Prestige quattro,"$110,091 ",New,Audi Nashville,888-418-2763
9dcc58d2-25ee-495c-9c04-2da2124a70d4,https://www.cars.com/vehicledetail/9dcc58d2-25ee-495c-9c04-2da2124a70d4,2024 Audi Q4 e-tron Prestige,Audi,Q4 e-tron,2024,Prestige,"$66,625 ",New,Audi Sugar Land,888-412-9537
fd798634-ed04-41b8-96d3-43b1e20daa3a,https://www.cars.com/vehicledetail/fd798634-ed04-41b8-96d3-43b1e20daa3a,2024 Audi e-tron GT Prestige quattro,Audi,e-tron GT,2024,Prestige quattro,"$110,891 ",New,Audi Nashville,888-418-2763
b734f37d-582e-4b7b-bbbd-cb1476a16574,https://www.cars.com/vehicledetail/b734f37d-582e-4b7b-bbbd-cb1476a16574,2022 Audi e-tron Premium,Audi,e-tron,2022,Premium,"$38,998 ",Used,CarMax Edison,888-493-4170
eae1822a-40f0-4821-9b2f-b73eaaecf359,https://www.cars.com/vehicledetail/eae1822a-40f0-4821-9b2f-b73eaaecf359,2024 Audi e-tron GT Prestige quattro,Audi,e-tron GT,2024,Prestige quattro,"$110,933 ",New,Audi Nashville,888-418-2763
2955b224-93ae-440e-892c-279beaf1852d,https://www.cars.com/vehicledetail/2955b224-93ae-440e-892c-279beaf1852d,2024 Audi Q8 e-tron Prestige,Audi,Q8 e-tron,2024,Prestige,"$92,465 ",New,Audi Shawnee Mission,913-348-6573
0a0803d4-56f1-4f39-ae90-092f1765ad07,https://www.cars.com/vehicledetail/0a0803d4-56f1-4f39-ae90-092f1765ad07,2024 Audi Q4 e-tron Sportback Prestige 55 quattro,Audi,Q4 e-tron Sportback,2024,Prestige 55 quattro,"$68,450 ",New,Audi Tampa,813-235-4806
b6a4221c-f759-4bd3-9f02-ef8df7d5c2f6,https://www.cars.com/vehicledetail/b6a4221c-f759-4bd3-9f02-ef8df7d5c2f6,2022 Audi e-tron Premium Plus,Audi,e-tron,2022,Premium Plus,"$31,998 ",Used,Pierre Ford of Prosser,877-668-5836
7d33953d-5b01-4762-bd58-ff1d75766f34,https://www.cars.com/vehicledetail/7d33953d-5b01-4762-bd58-ff1d75766f34,2024 Audi Q4 e-tron Sportback Premium Plus,Audi,Q4 e-tron Sportback,2024,Premium Plus,"$66,210 ",New,Audi Grapevine,866-335-0889
095a3e66-9314-4b9a-8c14-347846a461c2,https://www.cars.com/vehicledetail/095a3e66-9314-4b9a-8c14-347846a461c2,2024 Audi Q4 e-tron Sportback Premium Plus,Audi,Q4 e-tron Sportback,2024,Premium Plus,"$67,575 ",New,Audi Fort Worth,817-730-4553
4dcd78b6-4878-4d72-9281-5dd8522e2764,https://www.cars.com/vehicledetail/4dcd78b6-4878-4d72-9281-5dd8522e2764,2021 Audi e-tron Sportback Premium,Audi,e-tron Sportback,2021,Premium,"$33,749 ",Used,Audi Denver,970-634-1037
a6700ae4-3df4-4ade-89a9-1b55f716c91c,https://www.cars.com/vehicledetail/a6700ae4-3df4-4ade-89a9-1b55f716c91c,2024 Audi Q4 e-tron Premium Plus 55 quattro,Audi,Q4 e-tron,2024,Premium Plus 55 quattro,"$64,570 ",New,Audi West Covina,626-542-7739
511348ae-c201-485b-9448-57f22f06b7eb,https://www.cars.com/vehicledetail/511348ae-c201-485b-9448-57f22f06b7eb,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$88,825 ",New,Audi El Paso,915-242-4441
fdca7472-c8b5-4f76-a161-47ca0c2a4273,https://www.cars.com/vehicledetail/fdca7472-c8b5-4f76-a161-47ca0c2a4273,2024 Audi Q8 e-tron Premium,Audi,Q8 e-tron,2024,Premium,"$91,940 ",New,Driver's Village,315-849-0246
9e0bc7d2-d5a0-4b6c-b200-0f6f0136705d,https://www.cars.com/vehicledetail/9e0bc7d2-d5a0-4b6c-b200-0f6f0136705d,2024 Audi Q4 e-tron Sportback Premium Plus 55 quattro,Audi,Q4 e-tron Sportback,2024,Premium Plus 55 quattro,"$67,875 ",New,Steve White Volkswagen Audi - Greenville,866-620-7872
ad941c31-3c2a-42ef-802b-95b0aa3819ca,https://www.cars.com/vehicledetail/ad941c31-3c2a-42ef-802b-95b0aa3819ca,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$83,780 ",New,Audi El Paso,915-242-4441
e58d7b57-f462-4eee-9db4-218dee9bdb3c,https://www.cars.com/vehicledetail/e58d7b57-f462-4eee-9db4-218dee9bdb3c,2019 Audi e-tron Premium Plus,Audi,e-tron,2019,Premium Plus,"$20,900 ",Used,Automay Car Sales,888-885-8925
54db0a7b-baa1-4b8f-9fad-b0b0014d1065,https://www.cars.com/vehicledetail/54db0a7b-baa1-4b8f-9fad-b0b0014d1065,2022 Audi e-tron Sportback S line Premium Plus,Audi,e-tron Sportback,2022,S line Premium Plus,"$34,991 ",Used,Mercedes-Benz of West Houston,281-206-0595
41273905-d415-4dbc-9cb3-b4abca3293d6,https://www.cars.com/vehicledetail/41273905-d415-4dbc-9cb3-b4abca3293d6,2024 Audi e-tron GT Prestige quattro,Audi,e-tron GT,2024,Prestige quattro,"$105,093 ",New,Audi Nashville,888-418-2763
1bbf58d3-b1fd-4797-b24c-23ff102b8357,https://www.cars.com/vehicledetail/1bbf58d3-b1fd-4797-b24c-23ff102b8357,2024 Audi Q8 e-tron Premium,Audi,Q8 e-tron,2024,Premium,"$82,180 ",New,Driver's Village,315-849-0246
e77b452d-2e61-4783-9281-a283f3d6d347,https://www.cars.com/vehicledetail/e77b452d-2e61-4783-9281-a283f3d6d347,2024 Audi RS e-tron GT quattro,Audi,RS e-tron GT,2024,quattro,"$158,690 ",New,Audi North Miami,786-463-4947
ce6f7edd-d3e7-4d24-8c77-5df0266833d1,https://www.cars.com/vehicledetail/ce6f7edd-d3e7-4d24-8c77-5df0266833d1,2022 Audi RS e-tron GT quattro,Audi,RS e-tron GT,2022,quattro,"$74,178 ",Used,Merchants Automotive Group,603-734-9123
2b8121d1-89ec-4243-88d9-ab7868f9a6e9,https://www.cars.com/vehicledetail/2b8121d1-89ec-4243-88d9-ab7868f9a6e9,2024 Audi Q8 e-tron Prestige,Audi,Q8 e-tron,2024,Prestige,"$93,570 ",New,Audi Shawnee Mission,913-348-6573
789afde9-2c7b-4361-880b-054de4b95031,https://www.cars.com/vehicledetail/789afde9-2c7b-4361-880b-054de4b95031,2024 Audi RS e-tron GT quattro,Audi,RS e-tron GT,2024,quattro,"$158,690 ",New,Audi Lehi,888-731-9341
e1d4c4af-4e0d-4d28-bb1f-df674b0121a5,https://www.cars.com/vehicledetail/e1d4c4af-4e0d-4d28-bb1f-df674b0121a5,2024 Audi e-tron GT Prestige quattro,Audi,e-tron GT,2024,Prestige quattro,"$109,091 ",New,Audi Nashville,888-418-2763
02f3885f-ffc4-4248-9043-faa1544836ee,https://www.cars.com/vehicledetail/02f3885f-ffc4-4248-9043-faa1544836ee,2024 Audi e-tron GT Prestige quattro,Audi,e-tron GT,2024,Prestige quattro,"$105,048 ",New,Audi Raleigh,919-301-0533
9fea8c3f-a384-4f8c-add6-863719c36100,https://www.cars.com/vehicledetail/9fea8c3f-a384-4f8c-add6-863719c36100,2023 Audi e-tron Premium Plus quattro,Audi,e-tron,2023,Premium Plus quattro,"$41,945 ",Used,"C & K Auto Imports, Inc.",201-375-9208
aa0a6ed3-76fd-47db-b85b-359ebe206c52,https://www.cars.com/vehicledetail/aa0a6ed3-76fd-47db-b85b-359ebe206c52,2024 Audi Q8 e-tron Premium,Audi,Q8 e-tron,2024,Premium,"$83,370 ",New,Audi Albuquerque,505-355-6594
2c2aafec-1c7a-4fa3-8466-0978023564dc,https://www.cars.com/vehicledetail/2c2aafec-1c7a-4fa3-8466-0978023564dc,2024 Audi RS e-tron GT quattro,Audi,RS e-tron GT,2024,quattro,"$149,190 ",New,Audi Charlotte,888-865-9441
4f35848d-4c78-47c6-8c8e-157e81daeafd,https://www.cars.com/vehicledetail/4f35848d-4c78-47c6-8c8e-157e81daeafd,2024 Audi RS e-tron GT Base,Audi,RS e-tron GT,2024,Base,"$158,690 ",New,Audi Boise,833-241-4665
b33e853e-608c-4304-b270-40db7bd16f63,https://www.cars.com/vehicledetail/b33e853e-608c-4304-b270-40db7bd16f63,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$83,785 ",New,Audi El Paso,915-242-4441
6fd1b183-bd99-4a17-b65c-0bb68ad9dc32,https://www.cars.com/vehicledetail/6fd1b183-bd99-4a17-b65c-0bb68ad9dc32,2019 Audi e-tron Premium Plus,Audi,e-tron,2019,Premium Plus,"$24,995 ",Used,Automotive Avenues,866-983-9796
e5176101-80fd-45b7-ab75-b92b28f18adc,https://www.cars.com/vehicledetail/e5176101-80fd-45b7-ab75-b92b28f18adc,2022 Audi e-tron GT Prestige,Audi,e-tron GT,2022,Prestige,"$50,000 ",Used,Heritage Subaru Catonsville,877-845-6669
33060c9b-9e89-460b-becd-2a5c96ee629e,https://www.cars.com/vehicledetail/33060c9b-9e89-460b-becd-2a5c96ee629e,2023 Audi e-tron Premium,Audi,e-tron,2023,Premium,"$43,839 ",Used,Deluxe Auto Sales,908-214-7386
5ddabdb1-9fc5-4179-92eb-78a1e1cc4f61,https://www.cars.com/vehicledetail/5ddabdb1-9fc5-4179-92eb-78a1e1cc4f61,2024 Audi Q4 e-tron Sportback Prestige 55 quattro,Audi,Q4 e-tron Sportback,2024,Prestige 55 quattro,"$64,998 ",New,Alfa Romeo Lakeland,833-463-3265
b9b61e55-8c84-4886-9c47-c0fa2b9d31d8,https://www.cars.com/vehicledetail/b9b61e55-8c84-4886-9c47-c0fa2b9d31d8,2023 Audi Q4 e-tron Premium Plus 50 quattro,Audi,Q4 e-tron,2023,Premium Plus 50 quattro,"$30,999 ",Used,Audi Modesto,209-554-1070
b6b9a7a5-4678-4372-ad64-870d287391dd,https://www.cars.com/vehicledetail/b6b9a7a5-4678-4372-ad64-870d287391dd,2024 Audi Q4 e-tron Premium Plus,Audi,Q4 e-tron,2024,Premium Plus,"$63,955 ",New,Morong Falmouth Mazda,207-228-9745
a0e1bb7c-7fa1-429a-ac32-ba395d86e8ac,https://www.cars.com/vehicledetail/a0e1bb7c-7fa1-429a-ac32-ba395d86e8ac,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$86,590 ",New,Audi Lehi,888-731-9341
4bc36b95-6691-470d-a3f8-56861abc3775,https://www.cars.com/vehicledetail/4bc36b95-6691-470d-a3f8-56861abc3775,2024 Audi Q4 e-tron Premium Plus,Audi,Q4 e-tron,2024,Premium Plus,"$64,040 ",New,Audi Sugar Land,888-412-9537
794de83f-7255-4e04-b7dc-9220742ef828,https://www.cars.com/vehicledetail/794de83f-7255-4e04-b7dc-9220742ef828,2024 Audi Q4 e-tron Sportback Premium Plus 55 quattro,Audi,Q4 e-tron Sportback,2024,Premium Plus 55 quattro,"$65,960 ",New,Germain Audi Porsche Volkswagen,888-347-3064
40a58a01-c505-41c1-bdc9-b0bd3e2faf83,https://www.cars.com/vehicledetail/40a58a01-c505-41c1-bdc9-b0bd3e2faf83,2024 Audi Q8 e-tron Prestige,Audi,Q8 e-tron,2024,Prestige,"$91,550 ",New,Audi Honolulu,808-900-8967
d1e83d7d-8442-4931-a8aa-d8c794d5ef19,https://www.cars.com/vehicledetail/d1e83d7d-8442-4931-a8aa-d8c794d5ef19,2019 Audi e-tron Premium Plus,Audi,e-tron,2019,Premium Plus,"$23,995 ",Used,Mercedes-Benz of Arlington,571-257-2807
ba5471b7-b238-402c-ae5b-1761fbb1a0f4,https://www.cars.com/vehicledetail/ba5471b7-b238-402c-ae5b-1761fbb1a0f4,2024 Audi Q8 e-tron Premium,Audi,Q8 e-tron,2024,Premium,"$77,440 ",New,Audi Honolulu,808-900-8967
6eb42d6b-1e3b-4040-a99e-c208a7ad7432,https://www.cars.com/vehicledetail/6eb42d6b-1e3b-4040-a99e-c208a7ad7432,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$82,740 ",New,Audi Lehi,888-731-9341
b91400bd-07af-4151-834b-460832345a54,https://www.cars.com/vehicledetail/b91400bd-07af-4151-834b-460832345a54,2024 Audi Q4 e-tron Sportback Premium 55 quattro,Audi,Q4 e-tron Sportback,2024,Premium 55 quattro,"$62,341 ",New,Audi Rockville,888-904-4190
16d3223f-2222-4b7a-9672-dde42644a674,https://www.cars.com/vehicledetail/16d3223f-2222-4b7a-9672-dde42644a674,2024 Audi Q8 e-tron Premium,Audi,Q8 e-tron,2024,Premium,"$88,590 ",New,Audi Bozeman,406-551-9976
f00ea77a-674c-493d-ac89-dc620fb449f0,https://www.cars.com/vehicledetail/f00ea77a-674c-493d-ac89-dc620fb449f0,2024 Audi Q4 e-tron Premium,Audi,Q4 e-tron,2024,Premium,"$61,435 ",New,Morong Falmouth Mazda,207-228-9745
0e9190a5-a3d4-4c5c-bcf1-020fb43a3444,https://www.cars.com/vehicledetail/0e9190a5-a3d4-4c5c-bcf1-020fb43a3444,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$84,465 ",New,Audi Lehi,888-731-9341
0dce48d5-c3ba-4196-ade0-545d5643e29c,https://www.cars.com/vehicledetail/0dce48d5-c3ba-4196-ade0-545d5643e29c,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$84,530 ",New,Audi Lehi,888-731-9341
586cc55d-a5bb-47dd-950c-ed43523bacb0,https://www.cars.com/vehicledetail/586cc55d-a5bb-47dd-950c-ed43523bacb0,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$55,944 ",Audi Certified,Fletcher Jones Audi,312-260-5062
7e156609-e0ae-4738-8df2-89528343d666,https://www.cars.com/vehicledetail/7e156609-e0ae-4738-8df2-89528343d666,2024 Audi Q4 e-tron Premium Plus,Audi,Q4 e-tron,2024,Premium Plus,"$63,905 ",New,Audi Livermore,866-696-7434
9f7eed5b-124b-42ed-b5d7-598303bfc2e1,https://www.cars.com/vehicledetail/9f7eed5b-124b-42ed-b5d7-598303bfc2e1,2022 Audi e-tron Premium Plus,Audi,e-tron,2022,Premium Plus,"$36,900 ",Used,Green Wave Electric Vehicles,603-379-6343
9d3debcb-1ae3-4ffb-a695-ec384526647b,https://www.cars.com/vehicledetail/9d3debcb-1ae3-4ffb-a695-ec384526647b,2024 Audi Q4 e-tron 55,Audi,Q4 e-tron,2024,55,"$63,455 ",New,Morong Falmouth Mazda,207-228-9745
9f177a70-0554-47f8-a10a-54e92da60950,https://www.cars.com/vehicledetail/9f177a70-0554-47f8-a10a-54e92da60950,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$82,403 ",New,Audi Glenwood Springs & Glenwood Springs Volkswagen,970-355-1648
0b644d9a-d296-462a-a1b1-532e307c1f5e,https://www.cars.com/vehicledetail/0b644d9a-d296-462a-a1b1-532e307c1f5e,2024 Audi Q4 e-tron Premium Plus,Audi,Q4 e-tron,2024,Premium Plus,"$66,535 ",New,Audi Exchange Kirkwood,314-946-5527
d0ba87cb-bd3c-4120-a298-6faa15fd50d3,https://www.cars.com/vehicledetail/d0ba87cb-bd3c-4120-a298-6faa15fd50d3,2024 Audi Q8 e-tron Premium,Audi,Q8 e-tron,2024,Premium,"$89,285 ",New,Audi Albuquerque,505-355-6594
1ccf97d9-8121-497a-b2b3-4b70347749e8,https://www.cars.com/vehicledetail/1ccf97d9-8121-497a-b2b3-4b70347749e8,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$86,035 ",New,Audi San Diego,888-697-7249
a419008d-2f07-476e-8909-be51b25d3add,https://www.cars.com/vehicledetail/a419008d-2f07-476e-8909-be51b25d3add,2024 Audi Q4 e-tron Sportback Premium,Audi,Q4 e-tron Sportback,2024,Premium,"$63,455 ",New,Audi Westmont,877-457-9706
0e3153df-63de-4f6b-8d38-f0699ad62c22,https://www.cars.com/vehicledetail/0e3153df-63de-4f6b-8d38-f0699ad62c22,2021 Audi e-tron Premium Plus,Audi,e-tron,2021,Premium Plus,"$30,990 ",Used,Desert European Motorcars,760-565-5413
dca701bd-5c40-48a8-95f0-509b8e78f911,https://www.cars.com/vehicledetail/dca701bd-5c40-48a8-95f0-509b8e78f911,2024 Audi Q4 e-tron Premium Plus,Audi,Q4 e-tron,2024,Premium Plus,"$64,040 ",New,Audi Livermore,866-696-7434
7bf6c474-f3e6-4643-8d39-8ec7516ffa9c,https://www.cars.com/vehicledetail/7bf6c474-f3e6-4643-8d39-8ec7516ffa9c,2024 Audi Q4 e-tron Sportback Premium Plus,Audi,Q4 e-tron Sportback,2024,Premium Plus,"$66,960 ",New,Audi Charlotte,888-865-9441
9d9ce2e2-eb54-426a-9f57-d1625b32ff77,https://www.cars.com/vehicledetail/9d9ce2e2-eb54-426a-9f57-d1625b32ff77,2024 Audi Q4 e-tron Sportback Premium Plus 55 quattro,Audi,Q4 e-tron Sportback,2024,Premium Plus 55 quattro,"$67,690 ",New,Audi Northlake,833-248-4435
af33b006-e9b0-4bc6-b88d-03e0fc6cef12,https://www.cars.com/vehicledetail/af33b006-e9b0-4bc6-b88d-03e0fc6cef12,2019 Audi e-tron Premium Plus,Audi,e-tron,2019,Premium Plus,"$23,000 ",Used,Ed Napleton Honda,888-329-1622
18d2694c-d80d-4786-a466-be716a6e632a,https://www.cars.com/vehicledetail/18d2694c-d80d-4786-a466-be716a6e632a,2020 Audi e-tron Sportback Premium Plus,Audi,e-tron Sportback,2020,Premium Plus,"$27,996 ",Used,Celebration Chevrolet,720-778-3503
6e6f7937-565c-4a27-9231-75b334b85cca,https://www.cars.com/vehicledetail/6e6f7937-565c-4a27-9231-75b334b85cca,2024 Audi Q4 e-tron Premium Plus,Audi,Q4 e-tron,2024,Premium Plus,"$63,370 ",New,Audi Exchange Kirkwood,314-946-5527
6476bbf2-6d99-466d-9fcc-5347a59b24e0,https://www.cars.com/vehicledetail/6476bbf2-6d99-466d-9fcc-5347a59b24e0,2024 Audi Q8 e-tron Premium,Audi,Q8 e-tron,2024,Premium,"$77,035 ",New,Audi Honolulu,808-900-8967
3b2278f2-11bd-4b57-a55e-05af22aa89b3,https://www.cars.com/vehicledetail/3b2278f2-11bd-4b57-a55e-05af22aa89b3,2024 Audi Q4 e-tron Sportback Premium Plus,Audi,Q4 e-tron Sportback,2024,Premium Plus,"$65,740 ",New,Audi Northlake,833-248-4435
618d74d2-9962-4ed7-bf6d-f01217ec7dec,https://www.cars.com/vehicledetail/618d74d2-9962-4ed7-bf6d-f01217ec7dec,2024 Audi Q4 e-tron Sportback Premium Plus,Audi,Q4 e-tron Sportback,2024,Premium Plus,"$65,740 ",New,Audi Marietta,678-929-4327
8a3d3197-836f-48c3-97f0-3b79996db8da,https://www.cars.com/vehicledetail/8a3d3197-836f-48c3-97f0-3b79996db8da,2024 Audi e-tron GT Premium Plus,Audi,e-tron GT,2024,Premium Plus,"$120,365 ",New,The Audi Connection,513-685-9702
5658fe3e-1ea8-4d09-9d2a-f2b0350e8e1b,https://www.cars.com/vehicledetail/5658fe3e-1ea8-4d09-9d2a-f2b0350e8e1b,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$86,380 ",New,Audi Lehi,888-731-9341
9678fb00-d0ce-4dc2-9a5a-98fcebdf9690,https://www.cars.com/vehicledetail/9678fb00-d0ce-4dc2-9a5a-98fcebdf9690,2024 Audi Q8 e-tron Premium Plus,Audi,Q8 e-tron,2024,Premium Plus,"$83,935 ",New,Audi Shawnee Mission,913-348-6573
474aec88-34ed-4fcf-84be-000f4e8515dc,https://www.cars.com/vehicledetail/474aec88-34ed-4fcf-84be-000f4e8515dc,2024 Audi Q4 e-tron Premium Plus,Audi,Q4 e-tron,2024,Premium Plus,"$64,920 ",New,Audi Sugar Land,888-412-9537
b566f105-095a-462c-a5e5-4c29524691bd,https://www.cars.com/vehicledetail/b566f105-095a-462c-a5e5-4c29524691bd,2024 Audi Q4 e-tron Premium Plus,Audi,Q4 e-tron,2024,Premium Plus,"$62,505 ",New,Audi Exchange Kirkwood,314-946-5527
673ed1da-083b-4f56-b700-71df1ef9ae5b,https://www.cars.com/vehicledetail/673ed1da-083b-4f56-b700-71df1ef9ae5b,2024 Audi Q4 e-tron Premium Plus,Audi,Q4 e-tron,2024,Premium Plus,"$64,040 ",New,Audi Exchange Kirkwood,314-946-5527
4a717547-e8ea-4ab3-8d85-626e5bbf5cbe,https://www.cars.com/vehicledetail/4a717547-e8ea-4ab3-8d85-626e5bbf5cbe,2024 Audi Q8 e-tron Prestige,Audi,Q8 e-tron,2024,Prestige,"$94,490 ",New,Audi Stuart,772-214-3211
c87308bb-b4fd-4d5a-8128-877477d6b600,https://www.cars.com/vehicledetail/c87308bb-b4fd-4d5a-8128-877477d6b600,2024 Audi Q4 e-tron Premium Plus 55 quattro,Audi,Q4 e-tron,2024,Premium Plus 55 quattro,"$63,155 ",New,Audi Reading,888-633-7572
65f9b9f3-4345-4e1d-8974-d5e26e47a2c8,https://www.cars.com/vehicledetail/65f9b9f3-4345-4e1d-8974-d5e26e47a2c8,2024 Audi Q4 e-tron Sportback Premium Plus 55 quattro,Audi,Q4 e-tron Sportback,2024,Premium Plus 55 quattro,"$66,110 ",New,Audi Northlake,833-248-4435
